lat,lon,hieight,disturbancePotential,geoidHeight,gravityAnomal,gravityDisturbance
23.8333,124.583,0,205.613,20.9846,-65.8143,-59.3634
23.8333,124.667,0,208.434,21.2725,-62.5349,-55.9955
23.8333,124.75,0,211.629,21.5986,-57.7842,-51.1446
23.8333,124.833,0,215.186,21.9616,-51.7091,-44.9579
23.8333,124.917,0,219.084,22.3594,-44.4426,-37.569
23.8333,125,0,223.294,22.7891,-36.0948,-29.0891
23.8333,125.083,0,227.777,23.2466,-26.7715,-19.6252
23.8333,125.167,0,232.478,23.7264,-16.6135,-9.31973
23.8333,125.25,0,237.319,24.2204,-5.84322,1.60246
23.8333,125.333,0,242.192,24.7178,5.19676,12.7953
23.8333,125.417,0,246.962,25.2046,16.0254,23.7736
23.8333,125.5,0,251.471,25.6648,26.0353,33.9249
23.8333,125.583,0,255.546,26.0807,34.537,42.5546
23.8333,125.667,0,259.018,26.435,40.8306,48.9571
23.8333,125.75,0,261.739,26.7127,44.2923,52.5041
23.8333,125.833,0,263.6,26.9026,44.4632,52.7335
23.8333,125.917,0,264.546,26.9993,41.1234,49.4233
23.9167,118,0,104.105,10.6248,-2.83688,0.429327
23.9167,118.083,0,108.451,11.0684,1.05188,4.45447
23.9167,118.167,0,113,11.5326,6.11438,9.65967
23.9167,118.25,0,117.643,12.0065,11.9598,15.6508
23.9167,118.333,0,122.24,12.4756,17.9809,21.816
23.9167,118.417,0,126.63,12.9237,23.4208,27.3937
23.9167,118.5,0,130.662,13.3352,27.4874,31.5868
23.9167,118.583,0,134.213,13.6976,29.4976,33.7084
23.9167,118.667,0,137.221,14.0046,29.0263,33.3316
23.9167,118.75,0,139.701,14.2577,26.0283,30.4113
23.9167,118.833,0,141.75,14.4669,20.9026,25.3499
23.9167,118.917,0,143.545,14.65,14.4781,18.9818
23.9167,119,0,145.311,14.8302,7.91137,12.4704
23.9167,119.083,0,147.293,15.0325,2.50488,7.12608
23.9167,119.167,0,149.703,15.2785,-0.526594,4.17025
23.9167,119.25,0,152.685,15.5828,-0.302946,4.48742
23.9167,119.333,0,156.268,15.9485,3.50933,8.41212
23.9167,119.417,0,160.358,16.3659,10.5658,15.5969
23.9167,119.5,0,164.736,16.8128,19.8282,24.9967
23.9167,119.583,0,169.091,17.2572,29.681,34.9861
23.9167,119.667,0,173.066,17.6629,38.1711,43.6009
23.9167,119.75,0,176.33,17.996,43.3405,48.8727
23.9167,119.833,0,178.64,18.2317,43.5972,49.2019
23.9167,119.917,0,179.909,18.3613,38.0608,43.7053
23.9167,120,0,180.244,18.3954,26.8149,32.47
23.9167,120.083,0,179.952,18.3656,11.0142,16.66
23.9167,120.167,0,179.518,18.3214,-7.19012,-1.55786
23.9167,120.25,0,179.544,18.324,-24.9054,-19.2724
23.9167,120.333,0,180.656,18.4375,-38.9073,-33.2394
23.9167,120.417,0,183.406,18.7182,-46.1431,-40.3889
23.9167,120.5,0,188.163,19.2037,-44.2512,-38.3478
23.9167,120.583,0,195.036,19.9051,-32.0103,-25.8912
23.9167,120.667,0,203.814,20.801,-9.63799,-3.24347
23.9167,120.75,0,213.967,21.8372,21.117,27.83
23.9167,120.833,0,224.682,22.9307,57.1171,64.1664
23.9167,120.917,0,234.952,23.9788,94.1995,101.571
23.9167,121,0,243.693,24.871,127.712,135.358
23.9167,121.083,0,249.884,25.5028,153.144,160.984
23.9167,121.167,0,252.701,25.7903,166.756,174.685
23.9167,121.25,0,251.627,25.6807,166.115,174.009
23.9167,121.333,0,246.528,25.1603,150.438,158.173
23.9167,121.417,0,237.675,24.2568,120.72,128.177
23.9167,121.5,0,225.716,23.0363,79.591,86.6726
23.9167,121.583,0,211.592,21.5948,30.9544,37.5929
23.9167,121.667,0,196.426,20.047,-20.5456,-14.3829
23.9167,121.75,0,181.387,18.5121,-70.1478,-64.4569
23.9167,121.833,0,167.552,17.1002,-113.586,-108.329
23.9167,121.917,0,155.796,15.9003,-147.604,-142.716
23.9167,122,0,146.701,14.9721,-170.297,-165.694
23.9167,122.083,0,140.529,14.3422,-181.24,-176.831
23.9167,122.167,0,137.221,14.0046,-181.402,-177.097
23.9167,122.25,0,136.452,13.9261,-172.858,-168.577
23.9167,122.333,0,137.71,14.0545,-158.379,-154.058
23.9167,122.417,0,140.388,14.3278,-140.957,-136.553
23.9167,122.5,0,143.885,14.6847,-123.353,-118.839
23.9167,122.583,0,147.682,15.0723,-107.729,-103.096
23.9167,122.667,0,151.403,15.452,-95.4247,-90.6746
23.9167,122.75,0,154.833,15.8021,-86.8918,-82.0341
23.9167,122.833,0,157.921,16.1172,-81.7822,-76.8275
23.9167,122.917,0,160.741,16.405,-79.1577,-74.1146
23.9167,123,0,163.446,16.6811,-77.7725,-72.6445
23.9167,123.083,0,166.217,16.9639,-76.3696,-71.1546
23.9167,123.167,0,169.207,17.2691,-73.9387,-68.63
23.9167,123.25,0,172.507,17.6059,-69.8936,-64.4813
23.9167,123.333,0,176.126,17.9752,-64.1463,-58.6205
23.9167,123.417,0,179.991,18.3697,-57.0763,-51.4292
23.9167,123.5,0,183.964,18.7751,-49.413,-43.6412
23.9167,123.583,0,187.871,19.1739,-42.0623,-36.168
23.9167,123.667,0,191.536,19.5479,-35.9172,-29.9079
23.9167,123.75,0,194.812,19.8822,-31.6872,-25.5751
23.9167,123.833,0,197.606,20.1674,-29.7794,-23.5797
23.9167,123.917,0,199.892,20.4007,-30.2449,-23.9734
23.9167,124,0,201.71,20.5863,-32.7937,-26.4652
23.9167,124.083,0,203.157,20.7339,-36.868,-30.4941
23.9167,124.167,0,204.367,20.8574,-41.7505,-35.3386
23.9167,124.25,0,205.491,20.9722,-46.6847,-40.2375
23.9167,124.333,0,206.677,21.0932,-50.9826,-44.4982
23.9167,124.417,0,208.053,21.2336,-54.1009,-47.5734
23.9167,124.5,0,209.717,21.4034,-55.6777,-49.0979
23.9167,124.583,0,211.736,21.6095,-55.529,-48.8859
23.9167,124.667,0,214.148,21.8556,-53.616,-46.8973
23.9167,124.75,0,216.966,22.1432,-49.9957,-43.1886
23.9167,124.833,0,220.187,22.472,-44.7722,-37.864
23.9167,124.917,0,223.795,22.8402,-38.0618,-31.0404
23.9167,125,0,227.763,23.2452,-29.9805,-22.8346
23.9167,125.083,0,232.051,23.6828,-20.6554,-13.375
23.9167,125.167,0,236.602,24.1473,-10.2541,-2.8309
23.9167,125.25,0,241.336,24.6304,0.977588,8.54933
23.9167,125.333,0,246.145,25.1213,12.6829,20.4056
23.9167,125.417,0,250.896,25.6061,24.378,32.2496
23.9167,125.5,0,255.431,26.069,35.4603,43.4742
23.9167,125.583,0,259.58,26.4923,45.2451,53.3893
23.9167,125.667,0,263.17,26.8588,53.0261,61.2828
23.9167,125.75,0,266.047,27.1524,58.1503,66.4974
23.9167,125.833,0,268.087,27.3606,60.0978,68.5089
23.9167,125.917,0,269.216,27.4758,58.55,66.9965
24,118,0,101.947,10.4046,-5.76461,-2.56608
24,118.083,0,106.224,10.8411,-2.13823,1.19449
24,118.167,0,110.755,11.3035,2.89179,6.36665
24,118.25,0,115.434,11.7811,8.95887,12.5805
24,118.333,0,120.118,12.2591,15.4482,19.2169
24,118.417,0,124.637,12.7203,21.5603,25.4707
24,118.5,0,128.821,13.1473,26.4264,30.468
24,118.583,0,132.527,13.5255,29.2613,33.4193
24,118.667,0,135.67,13.8463,29.5251,33.7816
24,118.75,0,138.242,14.1088,27.0612,31.3985
24,118.833,0,140.327,14.3216,22.1793,26.582
24,118.917,0,142.089,14.5014,15.656,20.1139
24,119,0,143.757,14.6717,8.64357,13.1539
24,119.083,0,145.586,14.8583,2.49315,7.06083
24,119.167,0,147.809,15.0852,-1.48396,3.15345
24,119.25,0,150.593,15.3693,-2.27542,2.44934
24,119.333,0,153.998,15.7169,0.600927,5.43253
24,119.417,0,157.955,16.1207,6.94241,11.8982
24,119.5,0,162.265,16.5605,15.8222,20.9131
24,119.583,0,166.623,17.0053,25.6854,30.913
24,119.667,0,170.669,17.4183,34.5764,39.9311
24,119.75,0,174.055,17.7638,40.4686,45.9294
24,119.833,0,176.51,18.0144,41.6427,47.1806
24,119.917,0,177.914,18.1576,37.0511,42.6331
24,120,0,178.336,18.2007,26.5972,32.1923
24,120.083,0,178.053,18.1719,11.271,16.8573
24,120.167,0,177.532,18.1186,-6.89371,-1.32376
24,120.25,0,177.367,18.1018,-25.0526,-19.4878
24,120.333,0,178.199,18.1867,-39.9455,-34.3547
24,120.417,0,180.608,18.4327,-48.3997,-42.7332
24,120.5,0,185.012,18.882,-47.8618,-42.0571
24,120.583,0,191.569,19.5512,-36.8725,-30.8621
24,120.667,0,200.126,20.4246,-15.4005,-9.12163
24,120.75,0,210.201,21.4529,15.0277,21.6227
24,120.833,0,221.017,22.5567,51.4323,58.3666
24,120.917,0,231.582,23.635,89.7148,96.9806
24,121,0,240.805,24.5763,125.178,132.733
24,121.083,0,247.634,25.2732,153.155,160.925
24,121.167,0,251.193,25.6364,169.659,177.54
24,121.25,0,250.902,25.6067,171.941,179.813
24,121.333,0,246.556,25.1632,158.887,166.623
24,121.417,0,238.363,24.327,131.183,138.661
24,121.5,0,226.915,23.1587,91.2207,98.34
24,121.583,0,213.125,21.7513,42.7747,49.4614
24,121.667,0,198.11,20.2189,-9.51302,-3.29743
24,121.75,0,183.059,18.6828,-60.7494,-55.006
24,121.833,0,169.095,17.2577,-106.418,-101.113
24,121.917,0,157.155,16.039,-142.924,-137.993
24,122,0,147.895,15.094,-167.98,-163.34
24,122.083,0,141.65,14.4566,-180.788,-176.343
24,122.167,0,138.423,14.1273,-181.991,-177.648
24,122.25,0,137.936,14.0775,-173.444,-169.116
24,122.333,0,139.695,14.2571,-157.817,-153.434
24,122.417,0,143.091,14.6036,-138.138,-133.648
24,122.5,0,147.49,15.0526,-117.329,-112.701
24,122.583,0,152.323,15.5459,-97.8181,-93.039
24,122.667,0,157.147,16.0382,-81.2779,-76.3475
24,122.75,0,161.678,16.5007,-68.5132,-63.4407
24,122.833,0,165.797,16.921,-59.5068,-54.305
24,122.917,0,169.52,17.301,-53.5901,-48.2715
24,123,0,172.963,17.6524,-49.6981,-44.2715
24,123.083,0,176.285,17.9914,-46.6523,-41.1214
24,123.167,0,179.638,18.3337,-43.4206,-37.7845
24,123.25,0,183.132,18.6902,-39.31,-33.5643
24,123.333,0,186.803,19.0648,-34.0668,-28.206
24,123.417,0,190.615,19.4539,-27.8772,-21.8968
24,123.5,0,194.468,19.8471,-21.2814,-15.1801
24,123.583,0,198.219,20.23,-15.0273,-8.80826
24,123.667,0,201.716,20.5868,-9.89941,-3.5707
24,123.75,0,204.825,20.9042,-6.5575,-0.131238
24,123.833,0,207.456,21.1727,-5.41435,1.09447
24,123.917,0,209.577,21.3892,-6.57122,0.0041431
24,124,0,211.216,21.5564,-9.81555,-3.18878
24,124.083,0,212.454,21.6828,-14.6737,-8.0081
24,124.167,0,213.414,21.7807,-20.5014,-13.8057
24,124.25,0,214.237,21.8647,-26.59,-19.8684
24,124.333,0,215.067,21.9495,-32.2657,-25.5181
24,124.417,0,216.035,22.0482,-36.9661,-30.1882
24,124.5,0,217.245,22.1718,-40.2818,-33.4659
24,124.583,0,218.777,22.3281,-41.9631,-35.0991
24,124.667,0,220.681,22.5224,-41.8984,-34.9746
24,124.75,0,222.984,22.7574,-40.0757,-33.0797
24,124.833,0,225.694,23.034,-36.5414,-29.4604
24,124.917,0,228.806,23.3516,-31.3683,-24.1897
24,125,0,232.301,23.7083,-24.6421,-17.3538
24,125.083,0,236.148,24.101,-16.4671,-9.05811
24,125.167,0,240.297,24.5244,-6.98955,0.549632
24,125.25,0,244.677,24.9714,3.57176,11.2484
24,125.333,0,249.192,25.4322,14.8962,22.7144
24,125.417,0,253.718,25.8942,26.5449,34.5051
24,125.5,0,258.112,26.3425,37.9642,46.0623
24,125.583,0,262.21,26.7608,48.5123,56.7389
24,125.667,0,265.846,27.1319,57.5068,65.8476
24,125.75,0,268.864,27.4399,64.2872,72.7227
24,125.833,0,271.129,27.671,68.2825,76.789
24,125.917,0,272.543,27.8154,69.0733,77.6242
24.0833,118,0,99.8635,10.1919,-8.31394,-5.18077
24.0833,118.083,0,104.061,10.6203,-4.96146,-1.69661
24.0833,118.167,0,108.553,11.0788,-0.0289947,3.3768
24.0833,118.25,0,113.242,11.5573,6.15319,9.7061
24.0833,118.333,0,117.984,12.0412,12.9819,16.6836
24.0833,118.417,0,122.603,12.5127,19.6384,23.485
24.0833,118.5,0,126.917,12.953,25.2022,29.1842
24.0833,118.583,0,130.767,13.3459,28.8078,32.9106
24.0833,118.667,0,134.047,13.6806,29.8148,34.0205
24.0833,118.75,0,136.727,13.9542,27.9605,32.2503
24.0833,118.833,0,138.872,14.1731,23.4577,27.8147
24.0833,118.917,0,140.636,14.3531,17.012,21.4243
24.0833,119,0,142.241,14.517,9.74424,14.207
24.0833,119.083,0,143.948,14.6912,3.0214,7.53772
24.0833,119.167,0,146.005,14.9011,-1.78073,2.80011
24.0833,119.25,0,148.599,15.1658,-3.54325,1.11898
24.0833,119.333,0,151.817,15.4943,-1.6494,3.1138
24.0833,119.417,0,155.617,15.8821,3.84131,8.72372
24.0833,119.5,0,159.821,16.3112,12.1316,17.1459
24.0833,119.583,0,164.142,16.7521,21.761,26.9109
24.0833,119.667,0,168.222,17.1685,30.8167,36.0946
24.0833,119.75,0,171.706,17.524,37.2531,42.6403
24.0833,119.833,0,174.303,17.7892,39.2713,44.74
24.0833,119.917,0,175.865,17.9486,35.6932,41.2109
24.0833,120,0,176.428,18.006,26.2604,31.7957
24.0833,120.083,0,176.237,17.9865,11.7959,17.3252
24.0833,120.167,0,175.73,17.9348,-5.81129,-0.297837
24.0833,120.25,0,175.49,17.9102,-23.8124,-18.3065
24.0833,120.333,0,176.155,17.9782,-38.9746,-33.4479
24.0833,120.417,0,178.325,18.1996,-48.075,-42.4802
24.0833,120.5,0,182.447,18.6203,-48.4352,-42.711
24.0833,120.583,0,188.727,19.2612,-38.4114,-32.4902
24.0833,120.667,0,197.061,20.1118,-17.7544,-11.5717
24.0833,120.75,0,207.018,21.128,12.2273,18.7224
24.0833,120.833,0,217.863,22.2348,48.7377,55.573
24.0833,120.917,0,228.631,23.3338,87.7954,94.9686
24.0833,121,0,238.241,24.3145,124.731,132.206
24.0833,121.083,0,245.626,25.0683,154.809,162.515
24.0833,121.167,0,249.879,25.5023,173.873,181.713
24.0833,121.25,0,250.368,25.5522,178.938,186.793
24.0833,121.333,0,246.829,25.1911,168.604,176.349
24.0833,121.417,0,239.407,24.4336,143.272,150.783
24.0833,121.5,0,228.64,23.3347,105.085,112.258
24.0833,121.583,0,215.398,21.9833,57.6447,64.4027
24.0833,121.667,0,200.778,20.4912,5.52424,11.8236
24.0833,121.75,0,185.971,18.98,-46.3368,-40.502
24.0833,121.833,0,172.125,17.5668,-93.2631,-87.8628
24.0833,121.917,0,160.219,16.3517,-131.409,-126.382
24.0833,122,0,150.968,15.4076,-158.179,-153.442
24.0833,122.083,0,144.765,14.7745,-172.446,-167.904
24.0833,122.167,0,141.674,14.459,-174.562,-170.117
24.0833,122.25,0,141.458,14.437,-166.15,-161.712
24.0833,122.333,0,143.651,14.6608,-149.756,-145.249
24.0833,122.417,0,147.647,15.0686,-128.395,-123.763
24.0833,122.5,0,152.793,15.5939,-105.097,-100.303
24.0833,122.583,0,158.483,16.1745,-82.4934,-77.521
24.0833,122.667,0,164.22,16.76,-62.5317,-57.3793
24.0833,122.75,0,169.661,17.3154,-46.3232,-41.0002
24.0833,122.833,0,174.627,17.8222,-34.1474,-28.6685
24.0833,122.917,0,179.086,18.2773,-25.5852,-19.9664
24.0833,123,0,183.116,18.6886,-19.7445,-13.9993
24.0833,123.083,0,186.857,19.0704,-15.5271,-9.66452
24.0833,123.167,0,190.461,19.4382,-11.886,-5.91033
24.0833,123.25,0,194.054,19.8049,-8.02962,-1.94128
24.0833,123.333,0,197.702,20.1772,-3.54431,2.65848
24.0833,123.417,0,201.404,20.555,1.57584,7.89478
24.0833,123.5,0,205.097,20.9319,6.9837,13.4185
24.0833,123.583,0,208.672,21.2968,12.0971,18.6441
24.0833,123.667,0,212.002,21.6366,16.249,22.9004
24.0833,123.75,0,214.967,21.9393,18.8373,25.5818
24.0833,123.833,0,217.48,22.1958,19.4461,26.2694
24.0833,123.917,0,219.5,22.4019,17.9187,24.8054
24.0833,124,0,221.04,22.5591,14.3756,21.3106
24.0833,124.083,0,222.163,22.6736,9.18131,16.1516
24.0833,124.167,0,222.969,22.7559,2.87344,9.86898
24.0833,124.25,0,223.584,22.8187,-3.92695,3.08788
24.0833,124.333,0,224.138,22.8752,-10.604,-3.57176
24.0833,124.417,0,224.755,22.9382,-16.6182,-9.5666
24.0833,124.5,0,225.541,23.0184,-21.5502,-14.4739
24.0833,124.583,0,226.579,23.1243,-25.1138,-18.005
24.0833,124.667,0,227.927,23.262,-27.1434,-19.9923
24.0833,124.75,0,229.625,23.4353,-27.5645,-20.3601
24.0833,124.833,0,231.694,23.6464,-26.3599,-19.0906
24.0833,124.917,0,234.142,23.8962,-23.5415,-16.1954
24.0833,125,0,236.964,24.1842,-19.1368,-11.7022
24.0833,125.083,0,240.144,24.5087,-13.192,-5.65757
24.0833,125.167,0,243.648,24.8664,-5.78973,1.85461
24.0833,125.25,0,247.424,25.2518,2.92354,10.6864
24.0833,125.333,0,251.397,25.6573,12.711,20.5985
24.0833,125.417,0,255.466,26.0726,23.2268,31.242
24.0833,125.5,0,259.508,26.485,34.0131,42.155
24.0833,125.583,0,263.38,26.8802,44.5149,52.7783
24.0833,125.667,0,266.929,27.2424,54.1142,62.489
24.0833,125.75,0,270.004,27.5563,62.1773,70.6485
24.0833,125.833,0,272.465,27.8074,68.1084,76.6569
24.0833,125.917,0,274.197,27.9841,71.4044,80.0072
24.1667,118,0,97.9041,9.99196,-10.2463,-7.17455
24.1667,118.083,0,102.009,10.4109,-7.18465,-3.98415
24.1667,118.167,0,106.44,10.8632,-2.42653,0.912993
24.1667,118.25,0,111.108,11.3395,3.74551,7.23147
24.1667,118.333,0,115.872,11.8257,10.7589,14.3943
24.1667,118.417,0,120.556,12.3038,17.7998,21.5822
24.1667,118.5,0,124.972,12.7545,23.9227,27.8437
24.1667,118.583,0,128.946,13.1601,28.2058,32.2514
24.1667,118.667,0,132.356,13.5081,29.9267,34.0793
24.1667,118.75,0,135.152,13.7934,28.7248,32.9652
24.1667,118.833,0,137.38,14.0208,24.7131,29.0233
24.1667,118.917,0,139.177,14.2042,18.511,22.8776
24.1667,119,0,140.757,14.3655,11.1824,15.5986
24.1667,119.083,0,142.379,14.5311,4.07798,8.54508
24.1667,119.167,0,144.299,14.727,-1.39515,3.13217
24.1667,119.25,0,146.721,14.9742,-4.04034,0.562978
24.1667,119.333,0,149.755,15.2838,-3.12489,1.57361
24.1667,119.417,0,153.384,15.6542,1.43046,6.24283
24.1667,119.5,0,157.458,16.0699,8.96988,13.9101
24.1667,119.583,0,161.708,16.5037,18.1552,23.2287
24.1667,119.667,0,165.79,16.9203,27.1559,32.3575
24.1667,119.75,0,169.348,17.2835,33.954,39.2672
24.1667,119.833,0,172.082,17.5625,36.716,42.115
24.1667,119.917,0,173.818,17.7397,34.1694,39.6229
24.1667,120,0,174.564,17.8158,25.914,31.3909
24.1667,120.083,0,174.529,17.8122,12.6047,18.0805
24.1667,120.167,0,174.122,17.7706,-4.03822,1.42478
24.1667,120.25,0,173.897,17.7477,-21.4068,-15.9508
24.1667,120.333,0,174.485,17.8077,-36.3567,-30.8823
24.1667,120.417,0,176.487,18.012,-45.6832,-40.1459
24.1667,120.5,0,180.371,18.4084,-46.6486,-40.9896
24.1667,120.583,0,186.377,19.0214,-37.4778,-31.6303
24.1667,120.667,0,194.45,19.8453,-17.7341,-11.6333
24.1667,120.75,0,204.209,20.8413,11.4901,17.8971
24.1667,120.833,0,214.97,21.9395,47.6113,54.3559
24.1667,120.917,0,225.808,23.0457,86.8238,93.9085
24.1667,121,0,235.669,24.052,124.568,131.962
24.1667,121.083,0,243.492,24.8505,156.13,163.769
24.1667,121.167,0,248.356,25.3469,177.285,185.077
24.1667,121.25,0,249.596,25.4734,184.89,192.721
24.1667,121.333,0,246.899,25.1982,177.323,185.069
24.1667,121.417,0,240.354,24.5302,154.725,162.266
24.1667,121.5,0,230.439,23.5183,118.984,126.214
24.1667,121.583,0,217.974,22.2461,73.4857,80.3245
24.1667,121.667,0,204.017,20.8217,22.6573,29.0583
24.1667,121.75,0,189.74,19.3646,-28.6129,-22.6599
24.1667,121.833,0,176.292,17.9921,-75.6002,-70.0691
24.1667,121.917,0,164.673,16.8063,-114.316,-109.149
24.1667,122,0,155.634,15.8838,-141.949,-137.066
24.1667,122.083,0,149.613,15.2693,-157.121,-152.427
24.1667,122.167,0,146.721,14.9741,-159.925,-155.321
24.1667,122.25,0,146.763,14.9784,-151.767,-147.163
24.1667,122.333,0,149.304,15.2377,-135.043,-130.359
24.1667,122.417,0,153.749,15.6915,-112.711,-107.887
24.1667,122.5,0,159.443,16.2726,-87.8363,-82.8338
24.1667,122.583,0,165.755,16.9167,-63.1817,-57.9812
24.1667,122.667,0,172.153,17.5697,-40.8919,-35.4906
24.1667,122.75,0,178.251,18.192,-22.3159,-16.7233
24.1667,122.833,0,183.822,18.7606,-7.97409,-2.20676
24.1667,122.917,0,188.794,19.268,2.3425,8.26583
24.1667,123,0,193.215,19.7192,9.37563,15.4377
24.1667,123.083,0,197.209,20.1269,14.1511,20.3385
24.1667,123.167,0,200.93,20.5067,17.7276,24.0317
24.1667,123.25,0,204.518,20.8729,20.9854,27.4021
24.1667,123.333,0,208.067,21.2351,24.486,31.0141
24.1667,123.417,0,211.611,21.5967,28.4166,35.0558
24.1667,123.5,0,215.121,21.955,32.6157,39.3651
24.1667,123.583,0,218.523,22.3021,36.6637,43.5198
24.1667,123.667,0,221.712,22.6276,40.011,46.9671
24.1667,123.75,0,224.582,22.9206,42.1139,49.1601
24.1667,123.833,0,227.049,23.1723,42.5526,49.6761
24.1667,123.917,0,229.061,23.3776,41.1096,48.2963
24.1667,124,0,230.613,23.536,37.8015,45.0369
24.1667,124.083,0,231.744,23.6514,32.8639,40.1347
24.1667,124.167,0,232.528,23.7315,26.6999,33.9954
24.1667,124.25,0,233.067,23.7865,19.8087,27.1211
24.1667,124.333,0,233.469,23.8275,12.7102,20.0352
24.1667,124.417,0,233.844,23.8658,5.88137,13.2181
24.1667,124.5,0,234.29,23.9113,-0.285819,7.06494
24.1667,124.583,0,234.887,23.9723,-5.50064,1.86885
24.1667,124.667,0,235.698,24.0551,-9.56754,-2.17259
24.1667,124.75,0,236.77,24.1645,-12.3643,-4.93572
24.1667,124.833,0,238.136,24.3039,-13.8145,-6.34308
24.1667,124.917,0,239.818,24.4755,-13.8637,-6.33956
24.1667,125,0,241.827,24.6806,-12.4667,-4.87942
24.1667,125.083,0,244.168,24.9194,-9.5885,-1.92783
24.1667,125.167,0,246.829,25.191,-5.21985,2.52432
24.1667,125.25,0,249.784,25.4927,0.599458,8.43635
24.1667,125.333,0,252.987,25.8195,7.7542,15.6916
24.1667,125.417,0,256.368,26.1646,16.0324,24.0758
24.1667,125.5,0,259.835,26.5184,25.1144,33.2666
24.1667,125.583,0,263.274,26.8693,34.5769,42.837
24.1667,125.667,0,266.555,27.2043,43.9108,52.2738
24.1667,125.75,0,269.543,27.5092,52.5522,61.009
24.1667,125.833,0,272.1,27.7701,59.9217,68.4587
24.1667,125.917,0,274.1,27.9743,65.4668,74.0666
24.25,118,0,96.1036,9.8082,-11.4233,-8.40811
24.25,118.083,0,100.102,10.2162,-8.68922,-5.54855
24.25,118.167,0,104.445,10.6595,-4.20269,-0.925764
24.25,118.25,0,109.054,11.1299,1.81157,5.23311
24.25,118.333,0,113.799,11.6141,8.82936,12.3998
24.25,118.417,0,118.507,12.0946,16.0658,19.7839
24.25,118.5,0,122.987,12.5519,22.5765,26.4352
24.25,118.583,0,127.059,12.9675,27.4091,31.3955
24.25,118.667,0,130.585,13.3273,29.7801,33.8771
24.25,118.75,0,133.5,13.6248,29.2425,33.431
24.25,118.833,0,135.827,13.8624,25.8101,30.0717
24.25,118.917,0,137.688,14.0522,20.0049,24.3249
24.25,119,0,139.282,14.2149,12.8112,17.1811
24.25,119.083,0,140.859,14.3759,5.53346,9.95289
24.25,119.167,0,142.679,14.5617,-0.423264,4.05326
24.25,119.25,0,144.957,14.7941,-3.81518,0.732807
24.25,119.333,0,147.821,15.0864,-3.81634,0.82151
24.25,119.417,0,151.28,15.4395,-0.218848,4.52753
24.25,119.5,0,155.21,15.8405,6.4679,11.3376
24.25,119.583,0,159.367,16.2648,15.048,20.0481
24.25,119.667,0,163.426,16.679,23.8061,28.9335
24.25,119.75,0,167.037,17.0476,30.7917,36.0324
24.25,119.833,0,169.897,17.3395,34.1775,39.508
24.25,119.917,0,171.816,17.5353,32.6303,38.021
24.25,120,0,172.771,17.6327,25.628,31.0487
24.25,120.083,0,172.938,17.6499,13.658,19.0839
24.25,120.167,0,172.689,17.6244,-1.74816,3.6699
24.25,120.25,0,172.545,17.6097,-18.1642,-12.7506
24.25,120.333,0,173.112,17.6676,-32.5901,-27.1588
24.25,120.417,0,174.984,17.8586,-41.9031,-36.413
24.25,120.5,0,178.637,18.2314,-43.3681,-37.7634
24.25,120.583,0,184.338,18.8133,-35.1276,-29.344
24.25,120.667,0,192.075,19.6029,-16.586,-10.5597
24.25,120.75,0,201.52,20.5668,11.3809,17.7035
24.25,120.833,0,212.046,21.6411,46.4333,53.0862
24.25,120.917,0,222.784,22.737,85.0021,91.9919
24.25,121,0,232.722,23.7513,122.722,130.023
24.25,121.083,0,240.829,24.5787,155,162.556
24.25,121.167,0,246.189,25.1257,177.644,185.368
24.25,121.25,0,248.122,25.323,187.44,195.225
24.25,121.333,0,246.28,25.135,182.613,190.34
24.25,121.417,0,240.699,24.5654,163.077,170.629
24.25,121.5,0,231.799,23.6571,130.46,137.733
24.25,121.583,0,220.337,22.4873,87.8854,94.7984
24.25,121.667,0,207.317,21.1585,39.5567,46.0612
24.25,121.75,0,193.868,19.7859,-9.79499,-3.71244
24.25,121.833,0,181.115,18.4843,-55.5158,-49.8334
24.25,121.917,0,170.052,17.3553,-93.5955,-88.2601
24.25,122,0,161.443,16.4767,-121.117,-116.052
24.25,122.083,0,155.754,15.8961,-136.533,-131.647
24.25,122.167,0,153.131,15.6283,-139.736,-134.932
24.25,122.25,0,153.415,15.6574,-131.931,-127.117
24.25,122.333,0,156.206,15.9421,-115.345,-110.444
24.25,122.417,0,160.93,16.4243,-92.8283,-87.7791
24.25,122.5,0,166.943,17.038,-67.4125,-62.1747
24.25,122.583,0,173.609,17.7183,-41.9023,-36.4553
24.25,122.667,0,180.379,18.4093,-18.5503,-12.8909
24.25,122.75,0,186.841,19.0687,1.14172,7.00379
24.25,122.833,0,192.738,19.6706,16.4835,22.5306
24.25,122.917,0,197.97,20.2045,27.527,33.7383
24.25,123,0,202.563,20.6733,34.8966,41.2519
24.25,123.083,0,206.631,21.0885,39.5593,46.0423
24.25,123.167,0,210.329,21.4659,42.5833,49.1824
24.25,123.25,0,213.81,21.8212,44.9243,51.6325
24.25,123.333,0,217.194,22.1665,47.2722,54.0866
24.25,123.417,0,220.544,22.5085,49.9747,56.8943
24.25,123.5,0,223.866,22.8475,53.0382,60.062
24.25,123.583,0,227.113,23.1788,56.1922,63.3178
24.25,123.667,0,230.204,23.4943,58.9961,66.2187
24.25,123.75,0,233.045,23.7843,60.9611,68.2728
24.25,123.833,0,235.552,24.0401,61.6612,69.0515
24.25,123.917,0,237.662,24.2554,60.8156,68.2722
24.25,124,0,239.35,24.4278,58.3311,65.8406
